 "title" , "beschrijving" ,
 "lanspunt" , "Lanspunt in ijzer met holle, ronde huls en laurierbladvormig blad." ,
 "Afgietsel van beensieraad" , "Afgietsel van een brede, lintvormige band waarvan elk van de uiteinden op een spiraalring eindigt. 
" ,
 "Caritas Romana" , "Mammelokker" ,
 "scherven
" , "Scherven van aardewerk vervaardigd in verschillende technieken; sommige zijn dikwandig met geëffende of besmeten, licht tot roodbruine buitenwand, andere zijn harder gebakken, zijn fijnwandig en hebben een licht- tot donkerbruine geëffende tot gepolijste buitenwand. Sommige scherven zijn versierd met vingertopindrukken, andere met horizontale lijnen.
Gevonden te Gent, voorheen St. Kruis-Winkel (O.Vl.). Behoorde tot de verzameling Maertens de Noordhout." ,
 "gesloten ring uit koperlegering" , "Onversierde ring uit afgeplatte draad. Onregelmatig gevormd, de dikte varieert sterk." ,
 "gesloten ring in koperlegering" , "Onversierde ring met afgeplatte draad, onregelmatig van dikte." ,
 "gesloten ring in koperlegering" , "Onversierde ring, ovaal in doorsnede." ,
 "gesloten ring in koperlegering" , "Geprofileerde ring met 2 uitgesproken horizontale ribben." ,
 "Matrijs voor ronde hondenpenning St-Amandsberg, 1922" , "In spiegelbeeld en verdiept staat rondom bovenaan, ST AMANDSBERG en onderaan onder een horizontale lijn, O. V.  en in het midden, 1922 en met tussen de O en de V een kleine cirkel voor het maken van een gaatje in de penning.

Vanaf de tweede helft van de 19de eeuw werden hondenbelastingspenningen ingevoerd. Ieder jaar werd, na het betalen van de belasting, een penning  uitgereikt die aan de hals van de hond moest worden gehangen." ,
 "Kasjmiersjaal" , "Rechthoekige sjaal met langs de korte zijden een harlekijnboord met franjes en een sierboord met kruisende banden waaraan een ster- en veellobmotief ontspringen. Beide boorden zijn geborduurd. De sjaal wordt omlijst door een sierband. Centraal in het middenveld ligt een vierarmig vlak met een gelobde omtreklijn en spits toelopende uiteinden. De voornaamste motieven zijn een vaas-met-leliemotief, plantenmotieven, kasjmierpalmetten, ruiten en indisch-lijkende karakters. De sjaal heeft toebehoord aan Anaïs Hye de Crom, echtgenote van Charles Voortman." ,
 "Plaket van de Enclos des Fusillés aan J. De Jaeger, 1932" , "Op de voorzijde staat een gevangenisdeur met links een deurknop en slot en in het midden vier panelen met op het bovenste een kijkgat en op het tweede een openingsluik met slot en met  boven de deur op een bordje het celnummer, 198	Op de keerzijde is ingegraveerd, ENCLOS / DES FUSILLÉS / MR J. DE JAEGER / 3 – 7 - 32

Joannes, Baptiste De Jaeger werd geboren te Gent op 10 april 1873 en overleed op 2 april 1961. Hij was secretaris van de bond van Akkergem en één van de initiatiefnemers voor de oprichting van het monument voor de gefusilleerden.
In de verzameling bevindt zich een ander exemplaar voor deze gelegenheid toegewezen aan de Commissie voor openbare bijstand (N.518).
De penning is bewaard in het originele doosje met binnenin volgend opschrift: LA MEDAILLE / MAISON / EMILE PIRSCH/  RUE DE LA BIBLIOTHEQUE / (PALAIS DES BEAUX-ARTS) / BRUXELLES." ,
 "fragment van een ring in koperlegering" , "Fragment van een onversierde ring uit afgeplatte draad." ,
 "ring in koperlegering" , "Ovaalvormige, onversierde ring. Rond in doorsnede." ,
 "fragment van ring in koperlegering" , "Fragment van een ring uit afgeplatte koperdraad." ,
 "knoop in koperlegering" , "Onversierde knoop met licht bolle voorzijde." ,
 "open ring in koperlegering" , "Onversierde ring, rond in doorsnede. Mogelijk verzilverd." ,
 "ring in koperlegering" , "Gesloten onversierde ring, halfrond in doorsnede." ,
 "armring in koperlegering" , "Dunne, open armring. Rond in doorsnede." ,
 "open ring" , "Open ring in koperlegering, omwonden met een dunnere draad. Mogelijk verguld." ,
 "fragment van een sieraad" , "Sieraad in koperlegering uit getorsadeerde draad met op het uiteinde een rechthoekig plaatje." ,
 "Fragmenten handgevormd aardewerk" , "30 scherven van ruwwandig tot fijn geglad aardewerk, waaronder een fragment versierd met vingertopindrukken en een fragment versierd met pseudo-kamversiering." ,
 "nagel in koperlegering" , "Nagel met afgeronde kop en bijna konisch van vorm, eindingend op een scherpe punt." ,
 "beugel van fibula" , "Gebogen, uitgeholde beugel van fibula met oog" ,
 "Pallas met schede" , "Pallas met schede. M1814" ,
 "Apostellepel" , "Vuistlepel met ronde schep, halfronde steel, halfweg met drie ringen en bekroond met een figuur van de maagd Maria met Jezuskind." ,
 "Twee leeuwen" , "De leeuwen zitten statig rechtop op een sokkel en dragen een vaas voor wierookstokjes op de rug. Polychrome emailkleuren op biscuit." ,
 "Lepel" , "Lepel met eivormige schep en platte steel, breed uitlopend naar het einde toe en eindigend op een ""pied de biche"". Steel met gegraveerde versieringen en loof-werk. In de schep een niet geïdentificeerd lepelmerk." ,
 "Lepel" , "Lepel met bladvormige schep, getorste platte steel, overgaand in een halfronde steel en bekroond met een apostelfiguurtje." ,
 "voorsnijvork met lepelbak" , "voorsnijvork met heft en koperen banden. Het lepelbakje is aan de achterzijde voorzien van twee beugeltjes, om over de tanden van een vork te schuiven. Het ivoren schoteltje toont aan de binnenzijde in gesneden reliëf bloemenranken in een vaas en de geseling van Christus" ,
 "smedengewicht van 3 Gentse Sint-Elooiponden" , "dito vormgeving als gewicht van inv. nr. 3087. Ijzeren ring met drie ingeslagen strepen als gewichtsaanduiding" ,
 "Lepel" , "Lepel met ovale schep. Ronde steel bekroond met een gespleten hoef. Steelaanzet: naald en V-vormige groef." ,
 "Lepel" , "Ronde schep met afgeplatte ronde steel en groef onder en boven, op het einde afgeplat en afgerond. Slordige steelaanzet met huls en rivet." ,
 "Voorsnijvork" , "Drietandige voorsnijvork met ivoren greep versierd met gesneden figuur van man met pruik en hoed, en een hond aan de voeten" ,
 "Huwelijkslepel" , "Vuistlepel met vijgvormige schep. Rechte, halfronde en driekantige steel, bekroond met een elkaar omhelzend paartje." ,
 "Penning ""De Vredeskus""" , "Op de voorzijde zijn twee figuren naar elkaar toe gekeerd waarvan de linkse een kus geeft op het voorhoofd van de andere; onderaan links verdiept, OVIDE YENCESSE / D'APRES / Eugène Carrière
Op de keerzijde staan bovenaan takken met bladeren en vruchten met links ervan, O. YENCESSE ; eronder in het veld, PRO PATRIA PER ORBIS / CONCORDIAM ; onderaan langs de boord, CONCILIATION INTERNATIONALE

De voorzijde van deze medaille is gegraveerd naar een tekening van Eugène Carrière, Franse kunstschilder (° Gournay, 27/1/1849 - † Parijs, 27/3/1906) die in dezelfde stijl werkte als Yencesse. Bij beide kunstenaars vervaagde de rol van de lijnen bij de afbeelding van hun onderwerp waardoor vage contouren ontstaan. De uitbeelding van deze vredeskus toont veel gelijkenis met de moederschaptekeningen van Carrière.
Yencesse heeft dit stuk tentoongesteld op het medaillesalon tijdens de Wereldtentoonstelling te Brussel in 1910, het moet dus van voordien dateren." ,
 "Apostellepel" , "Vuistlepel met nagenoeg ronde schep, spits toelopend naar de afgeplatte ronde steel met verhoogde steelaanzet en groef bekroond met een apostelbeeldje(?). In de schep, een niet - geïdentificeerd lepelmerk." ,
 "Vijzel met stamper" , "Op de uitstaande hoge kraag, het opschrift in Romeinse kapitalen: ""Anno domini MVCLXXII"", gescheiden door hoofdjes. Om de mantel, twee friezen waarvan één een blanco schild met engelentenanten voorstelt en het ander fries blanco wordt gehouden. Twee oortjes in dubbele cirkelvorm en een tweezijdige stamper met peervormige verdikkingen op de uiteinden. Cilindervormige greep met ringen." ,
 "Prijspenning wedstrijd Landbouwmaatschappij, 1861" , "De buste van Leopold I in militair uniform staat op de voorzijde naar links met onder de buste, HART FECIT en rondom langs de geprofileerde rand, links, LEOPOLD PREMIER en rechts, ROI DES BELGES
Op de keerzijde staat een gesloten krans van bloemen, vruchten en graanhalmen met erbinnen rondom, CONCOURS PROVINCIAL D’ AGRICULTURE en horizontaal, GAND / •••-°-••• / onderaan ingeslagen, 1861 en rondom tussen de krans en de geprofileerde rand, SOCIÉTÉ AGRICOLE DE LA FLANDRE ORIENTALE ?

Het Spanjaardenkasteel gebouwd door Keizer Karel in 1540 werd vanaf 1827 geleidelijk afgebroken. In 1855 werden de laatste resten afgebroken om een plein te vormen waar manoevers werden gehouden. Ook het goederenspoor werd erover geleid. Het plein deed tevens dienst als executieplaats voor doodstraffen, de laatste op 22 mei 1861.
Vanaf 1857, datum van oprichting van een slachthuis, ontstond op deze plaats een nieuwe wijk. Ook een parochiekerk (Sint-Macharius) werd er gebouwd.
Vanaf dan werden jaarlijks veewedstrijden gehouden voor diverse dieren zoals runderen, varkens, schapen, konijnen en pluimvee. Ze waren echter alleen toegankelijk voor kwekers uit Oost-Vlaanderen. Aanvankelijk werden medailles uitgereikt door het Provinciebestuur van Oost-Vlaanderen. Op 1 juni 1898 werd door twee beenhouwers, Gustaaf De Witte en Arthur Van Damme, de maatschappij De Breidelszonen opgericht. Na twee jaar kregen zij subsidie van provincie- en gemeentebestuur en vanaf dan organiseerden zij de veewedstrijden en reikten de penningen uit aan de winnaars." ,
 "Marco d'Aviano zegent de menigte op de Vrijdagmarkt te Gent" , "In juni 1681 kwam de Kapucijner monnik Marco d'Aviano op zijn tocht door Europa naar Gent. Hij was beroemd om de wonderbare genezingen die hij had verricht door zijn zegening. Een grote menigte was samengestroomd op de Vrijdagmarkt. Daar was een groot verhoog opgericht van waarop de monnik bij vijf verschillende gelegenheden de massa zegende.
Dit schilderij stelt deze zegening voor. Het is het modello dat Pieter le Plat voorlegde aan de opdrachtgevers van het grote doek dat hij in 1681 schilderde. Het was besteld door Christiaan Heynderycx en Barbe de Meulemeester, uit dank voor de genezing van hun kinderen die door de zegening van Marco d' Aviano zou zijn bekomen. Vooraan in het midden zijn de ouders en de kinderen dan ook te zien. Het grote doek maakt sinds 2005 eveneens deel uit van de museumcollectie (inv. A2005.1). De verschillen tussen het beide werken zijn miniem.
Verschillende figuren zijn overgenomen uit werken van Rubens. De twee figuren onderaan links zijn gekopieerd naar 'De wonderen van de heilige Franciscus', een prent van Marinus. De groep bezeten vrouwen onderaan in het midden die worden vastgehouden door twee mannen is in de omgekeerde zin overgenomen uit een ander altaarstuk van Rubens, 'De heilige Ignatius de zieken genezend'. Een omgekeerde reproductie in een prent is echter niet bekend.
Van het schilderij is er een prent bewaard in de Atlas Goetghebuer in het Stadsarchief te Gent." ,
 "Geweer" , "Percussiegeweer (donderbus) met gladde, zeer brede loop (groot kaliber). Laadstok aanwezig. Geen versieringen of merken aanwezig." ,
 "Lepel" , "Lepel met platte eivormige schep en platte steel, verbredend naar het uiteinde en voorzien van een ophangring." ,
 "vijzel" , "Brede uitstaande kraag met opschrift in Romeinse kapitalen: ""Mint god bove al int iaer ons here XVCXXI"", gescheiden door een hond, een hert, een ster, een bloem, een schelp en een kruismotief. Mantel met profielbanden waarop de voorstellingen van: Sint-Jan de Doper, het Lam Gods, een sirene, de Maagd van Sint-Joris met de draak, een eenhoorn, een hond, een uil op een boom, een vioolspeler, vier honden een ree nalopend en een gans." ,
 "bord" , "bord met standring in de vorm van een schaal met uitgeschubte ronding en licht naar buiten gekeerde accoladerand. Beschilderd met het zgn. ""love chase"" thema in het plat; de ronding is versierd met tulpvormige cartouches in relief met afwisselend een vogel op een tak en bloemenmand telkens gescheiden door een bloesemtak. Een gestyleerd bloesemfries als uiterste randversiering" ,
 "lepel" , "lepeltje, ovaalvormig bakje, steel met verdikking, gegraveerde bloemen & ranken" ,
 "schaal met gelobde rand" , "Schaal met ondiep plat en brede boord zonder versiering. Op de keerzijde van het plat staan als merk de engel met het zwaard (?) en de balans waarrond een lauwerkrans." ,
 "Theepot" , "Afgeplat bolvormig roodkoperen theepot met korte hals; gewelfd deksel met knop in messing, S-vormige tuit en zwartgeverfde houten oor met duimrust" ,
 "Suikertang" , "Suikertang met ajourversiering." ,
 "wijnglas," , "Gegraveerde versiering met drapering en initiaal 'C' in ruitvorm" ,
 "Schuimspaan" , "Ronde schuimspaan met lange ijzeren steel met haak waaraan een ophangring. In de schep zijn er zes concentrische cirkels  met gaatjes." ,
 "Karel van Lorreinen op de schieting van het Sint-Jorisgild te Gent in 1752" , "Van Reysschoot maakte dit grote schilderij in opdracht van de Sint-Jorisgilde om het bezoek aan de gilde te herdenken van landvoogd Karel van Lorreinen op 12 juni 1752. Karel van Lourreinen vereerde de gilde door zelf naar de vogel te schieten. De schilder heeft het ogenblik afgebeeld waarop aan de vorst, die rechts van de gaaipers staat, een pijl aangeboden wordt door de barones Anna Carolina Dellafaille. Zij is gekleed in het uniform van de Sint-Joris gilde en komt te paard aangereden. De Augustijnen hadden bij de gelegenheid een historische Ommegang georganiseerd met aankomst op de Kouter. Rechts had Emmanuel van Reysschoot een theater of een erepodium opgetrokken. Helemaal achteraan is de Sint-Sebastiaansschouwburg te zien waar de hertog 's avonds een toneelstuk en een gemaskerd bal bijwoonde. Dit gedenkwaardig moment is tweemaal voor de gilde geschilderd, een keer door Filips Karel Marissal en een keer door Pieter Johannes van Reysschoot. Dit wordt bewezen door de rekeningen van de gilde. Marissal ontving echter een veel kleiner bedrag. Hieruit kan worden afgeleid dat van de twee schilderijen die bewaard worden in het STAM, het kleinste van Marissal is en het grootste van van Reysschoot. Deze laatste werd dan ook betaald om een groot aantal portretten van gildeleden op zijn doek aan te brengen. Hij tekende ze hiervoor eerst naar leven. Het schilderij werd voltooid in 1757 en op vier november van dat jaar werd het ingehuldigd in het gildelokaal. Dit werk is eigendom van de Sint-Joris gilde" ,
 "Alençon-kant" , "Strook kant met fijn geschulpte rand met siervakjes, omsloten door bloemenranken. De motieven zijn gerealiseerd in platwerk en de siermazen met reliëfrand zijn aangebracht op Alençongrond." ,
 "Mes" , "Mes met achthoekig hecht en versierd met gegraveerde bloemen, vrouw, vogel en anker" ,
 "Mesheft" , "Mesheft, waarvan de oorspronkelijke emailvulling verdwenen is, versierd met een rankmotief en eindigend in een vrouwenbuste met de linkerhand op de rug en in de rechterhand een rommelpot (symbool van de ontucht)." ,
 "Mesheft" , "Mesheft versierd met een rankmotief en eindigend in de vorm van een paardehoef (typisch voor de periode rond 1700)." ,
 "Deurklopper" , "tweeledig hamervormige deurklopper,
het verbindingsstuk tussen klopper en beslagplaatje ontbreekt" ,
 "Mesheft" , "Mesheft in de vorm van een figuurtje met in de linkerhand voor de borst een hart. Op de rug van de rechterhand een niet-geïdentificeerd voorwerp." ,
 "Mesheft" , "Mesheft in de vorm van een vrouwelijke herme met in de rechterhand op de rug een niet-geïdentificeerd voorwerp en de linkerhand op de buik." ,
 "Mesheft" , "Mesheft met de voorstelling van twee figuren  in een nis boven elkaar geplaatst. De bovenste figuur stelt een jager voor met een hond, de onderste figuur een personage in profiel met gegeven armen (?). Boven de nissen is een kleine lauwerkrans omheen een hoofdje." ,
 "Gedenkpenning bezoek van Willem I aan het kunstkabinet van d’Huyvetter, 1829" , "Op de voorzijde staat in het midden een verzameling oudheidkundige objecten met rondom, SVPELLECTILIS BELG. FICTIL ET VITR. PALEOTHECA en onderaan op de afsnede, GANDAVI. MDCCXXIX. en met eronder de boord volgend, BRAEMT F. en rondom een verhoogde boord.
Op de keerzijde staat de tekst, OB FAVORUM / QVOD GVILIELM.I.B.R. / PALÆOTHECAM / VISIT ADPROBAVITQ. / JOAN. D’HVIJVETTER. / ACAD GRAPH DIRECTOR / GRAT. CONSECR. en met rondom een verhoogde boord.

In de lente van 1829 maakte koning Willem I een lange reis door de Zuidelijke Nederlanden. Op 27 mei vertrok hij vanuit Brussel via Mechelen en Lier naar Antwerpen (27 en 28 mei). Daarna ging hij via Terneuzen en Sas van Gent naar Gent (30 en 31 mei) om dan zijn reis verder te zetten langs Drongen, Deinze en Tielt richting Brugge (1 en 2 juni). Vandaar trok hij verder naar Oostende en via Torhout en Menen naar Kortrijk (4 juni). In de volgende weken bezocht hij nog Doornik (12 juni), Mons (13 en 14 juni), Charleroi (15 juni), Namen (16 juni), Luik en omgeving (22 tot 24 juni) en Maastricht (26 juni) om via Tongeren en Hasselt terug naar Den Bosch te reizen (27 en 28 juni).
Het ging niet om een plezierreisje. De koning maakte zich bezorgd om de aanhoudende stroom van problemen die de uiteindelijke samensmelting van de beide landsdelen in de weg stond.
Ondanks al de kritiek op het beleid van Willem I en vooral op dat van zijn ministers was het onthaal in het Zuiden, behalve misschien in Mons en Maastricht, bijzonder hartelijk.
Naar aanleiding van zijn oponthoud te Gent op 30 en 31 mei werden door Braemt twee penningen geslagen. Een eerste penning werd door de Nijverheidsmaatschappij aan de koning opgedragen (N.119). Daarnaast liet de directeur van de Gentse tekenacademie een penninkje maken ter herinnering aan het bezoek van de koning op zondag 31 mei aan zijn verzameling oudheden. Het werd geslagen in goud, zilver, brons en tin maar de stukken waren pas klaar na de onlusten van eind augustus 1830 te Brussel." ,
 "Mes" , "Mes met achthoekig hecht en versierd met gegraveerde vrouwenfiguur, rosetten en andere bloemen" ,
 "Mesheft" , "Mesheft, waarvan de oorspronkelijke emailvulling verdwenen is, versierd met een rankmotief en bekroond met een vrouwentorso zonder hoofd, met de linkerhand voor de borst en op de rug van de rechterhand een druiventros (?)" ,
 "Mesheft" , "Mesheft in de vorm van een naakte vrouw (Venus?), uitgebeeld tot aan de middel. De rechterhand is om de middel geslagen en de linkerhand houdt ze voor het schaamdeel." ,
 "Mesheft" , "Mesheft in uitbuigende vorm met een reliëfversiering van personages: aan de voorzijde een ""scène galante"", aan de keerzijde een alleenstaande man en als bekroning een ruiterfiguurtje." ,
 "Mesheft" , "Mesheft, waarvan de emailvulling verdwenen is, versierd met arabesken en eindigend op een drakenkop in profiel." ,
 "schaal" , "brede schaal met zes lobben in blauwe camaïeu waarvan de rand versierd is met servetwerk, afgewisseld met palmetten. Midden in het plat, sober, een fijne bloementak" ,
 "Mesheft" , "Mesheft in de vorm van een koningsfiguur met in de rechterhand een scepter en in de linkerhand een rijksappel" ,
 "Mesheft" , "Mesheft versierd met bloemen, ranken en vogels en bekroond met een klein topje. Het behoorde tot de verzameling van de schilder Th. L. verboeckhoven die in 1885 werd aangekocht." ,
 "mes" , "mes waarvan de benen van het hecht versierd zijn met een geelkoperen beslag en rozetten. Op het lemmet staat ""DITZL""" ,
 "Mesheft" , "Mesheft in de vorm van een been versierd met een rankmotief." ,
 "Sjakoplaat van een Oostenrijkse infanterist uit de periode 1790 - 1798" , "Sjakoplaat van een Oostenrijkse infanterist uit de periode 1790-1789. De plaat heeft een randversiering met rocaille. Centraal is een gekroonde dubbelkoppige arend afgebeeld met zwaard en scepter in de klauwen." ,
 "Dessertvork" , "Vork met drie tanden, een ronde verbredende steel met omgebogen en afgeplat einde, voorzien van een geprononceerde middenrichel. Eén tand is voor de helft afgebroken." ,
 "Vork" , "Vork met drie tanden, lichtgebogen zesvlakkige steel met afgeschuind einde." ,
 "Etui met 18 tafelmessen" , "Achttien kleine tafelmessen met zilveren lemmet met scherpe punt, een ebbenhouten heft dat onder- en bovenaan gevat is in zilver. In het midden is het versierd met een blind zilveren wapenschild. De messen zitten opgeborgen in een houten doos, die aan de buitenkant is bekleed met groen leder en binnen gevoerd met rood fluweel." ,
 "Dekplaat van een kaarsensnuiter" , "De peervormige dekplaat is versierd met een gevleugeld Mercuriushoofd, waarboven een portretmedaillon en waaronder een masker." ,
 "Erepenningen van de Stad Gent met de Gentse maagd, niet gebruikt." , "Op de voorzijde staat een vrouw staat ten halve lijve naar links gewend, ze is gekleed in Middeleeuwse kledij en draagt een hoge gedrapeerde hoed met twee punten ; ze kijkt naar links naar het Gentse wapenschild dat ze met haar rechterhand rechtop houdt ; haar linkerarm rust op de afsnede met twee banderollen met GENT en GAND en bloemmotieven ; op de achtergrond staat links de Sint-Baafskathedraal en rechts het Belfort ; links langs de rand verdiept, Floris de Cuyper
De keerzijde heeft rondom een banderol omwikkeld met een bloemenkrans en met bovenaan het Gentse wapenschild ; op de banderol, DE STAD GENT   LA VILLE DE GAND en onderaan langs een dun randje, Floris de Cuyper ; in het midden is een leeg veld voor gravure.
Op de rand is ingeslagen, J. FONSON

Floris de Cuyper ontwierp deze Middeleeuwse versie van de Gentse Maagd en haalde zijn inspiratie bij de afdeling “Oud Vlaanderen” van de Wereldtentoonstelling te Gent in 1913. Hoewel de penning reeds vroeger bestaat wordt ze pas sinds 1931 uitgereikt als “Medaille van de Stad Gent” onder volgende voorwaarden :
-	Genodigden van koninklijken bloede ;
-	Ambassadeurs op officieel bezoek te Gent ;
-	Staatshoofden of presidenten op officieel bezoek te Gent ;
-	Gentse verenigingen met hoogstaand cultureel, economisch of sportief karakter, die hun eeuwfeest (of ouder bestaan) vieren ;
-	35 jaar gemeenteraadslid.
Deze tweetalige versie van de Medaille van de Stad Gent werd tijdens de tweede Wereldoorlog vervangen door een ééntalig Nederlandse versie.
De stad beschikt sinds 2001 over nieuwe medailles met het nieuwe logo van de stad. Ook de “Medaille van de Stad Gent” wordt door deze nieuwe versie vervangen na uitputting van de voorraad van voorgaande penning." ,
 "Knip" , "Stukjes afgebroken" ,
 "Ontwerptekening voor een kelk, meesterproef van Matthieu Lenoir" , "Ontwerptekening voor een régencekelk met een sterk uitgebekt en uitgesneden voetstuk, een urnvormige greep en cherubs in wolken als decoratie van de cupa. Onder de tekening staat een cursief opschrift waaruit blijkt dat de zilversmid Matthieu Lenoir in  de opdracht kreeg om de kel als meesterproef te vervaardigen. Hij werd vrij meester op 7 juli 1740." ,
 "ongedefinieerd voorwerp" , "plaatje in de vorm van twee ogen waartussen een pin" ,
 "Epileerpincet" , "Op de veiling van de verzameling van Bernard Heny de Tracy in 1952 kocht het museum lot 426 aan. Dit bevatte naast mondtrommen ook epileertangetjes. Misschien gaat het hier over dit voorwerp en epileertangetje met inv. 10.528." ,
 "Portret van Norbert d'Huyvetter" , "Busteportret van Norbert d'Huyvetter (), conservator van het Museum voor Schone Kunsten, naar een schilderij van Hendrik van der Haert." ,
 "Tuingieter" , "Cilindervormige tuingieter met twee handvatten; tuit met afneembare sproeier; halfmaanvormige afsluiting bovenaan, versierd met een bloemornament" ,
 "Paar kerkkandelaars" , "De kandelaars zijn samengesteld uit een driezijdige voet op krulpootjes met in elk vlak schelpmotieven en akantusblad versiering. Balustervormige stam met peervormige knoop, versierd met bloemen en palmetten. Geprofileerde vetvanger met pin." ,
 "likeurglas" , "gegraveerde versiering met geometrische motieven" ,
 "Mandje" , "Het mandje, vermoedleijk een fruitmand, is versierd met het zgn. 'bloeiende haag' decor in blauwe kleur. het is ontleent aan de oosterse voorstelling en ook wel Kakimon-decor genoemd. We zien binnenin de mand, een paradijsvolgel die landt op een fel ontwikkelde bloem uit een opgeschoten tak van en haag. vandaar de naam voor het decor. De buitenzijde is bedekt met gevlochten biezen in kruisverband. Een gelijkaardig mandje  wordt bewaard in de Koninklijke Musea voor Kunst en Geschiedenis te Brussel en is afgebeeld in de catalogus ( nr. 22) van een tentoonstelling ' Tin, Porselein en faïence uit het  verleden' in de zomer van 1974 georganiseerd in het Provinciale Gouvernement te Brussel. In de catalogus wordt het toegeschreven aan het atelier van P. Mombaers" ,
 "Handvat" , "Dit is gelijkaardig aan handvat inv.12.543 2/2" ,
 "Portret van baron Léon de Saint-Genois, voorzitter van Nemrod" , "Portret ten halve lijve. De geportretteerde houdt de rechterhand op een document en omklemt met de linkerhand een kruisboog. Zijn wapenschild is in de rechterbovenhoek afgebeeld." ,
 "Siernagel" , "Bloemvormig" ,
 "Lepel" , "Ovaalvormige schep; platte steel die naar het uiteinde toe vierkantig van doorsnede wordt en bekroond met een eikeltopje Niet te identificeren merk op de steel." ,
 "Geweer" , "Percussiegeweer met octagonale gladde loop. Houten uitbouw (steunelement) onderaan de loop is decoratief uitgewerkt als een monster. Geen ruimte voor laadstok. Geen merken of inscripties." ,
 "Lepel" , "Vijgvormige schep; rechte aan de basis gegroefde steel waarvan steeleinde afgebroken is." ,
 "Hengsel" , "Drieledig venstergeheng met zwaluwstaartvormig scharnier" ,
 "Haakslot" , "Aanzetplaatje, waaraan een scharnierend haakje hangt, met een opengewerkte en gegraveerde versiering van een vlammend hart tussen symmetrische akantbladeren." ,
 "Hoekbeslagwerk van een boekband" , "Vier stuks Vierkantig hoekbeslagwerk versierd met een symmetrische bladversiering binnen een schublijst: in de buitenhoek is een nop en in het centrum staan de initialen ""HH/HM"" (het Jezus - en Mariamonogram)" ,
 "Portret van E.J. Hulin" , "Portret van E.J. Hulin (Sint-Niklaas 2/06/1774 - Gent 17/06/1852), doctor in de geneeskunde, voorzitter van het centraal vaccinatiecomité, geneesheer van de burgerlijke godshuizen, erelid van Société de médicine de Gand." ,
 "Sierhaak" , "Eenvoudige middeleeuwse sierhaak met rond ophangoog." ,
 "Krukgewicht van twee ponden" , "Konisch krukgewicht die een reeks van zes gewichten vormen, met omhoog gebogen krukje als handvat, met letter G en jaartal 1541." ,
 "Haakslot" , "haakslot versierd met gegraveerde zigzag-lijnen en een soort kruisbloemmotief." ,
 "Aanzetplaatje met haakslot" , "Fijne, afgeronde driehoekvormige aanzetten." ,
 "Portret van Lieven Bauwens" , "Busteportret van Lieven Bauwens met signatuur van J.F. Lamont en met vermelding van zijn functies in bruine inkt. Waarschijnlijk werd de tekening gemaakt naar een litho van J.B. Lammens die het schilderij van F.J. Kinsoen (1771 -1839) als uitgangspunt nam. Deze litho is afgebeeld in het artikel over Bauwens in de Messager des Sciences historiques van 1853. De litho is naar Lamont door Simonau en Toovey gedrukt ( zie inv.nr.965)
Prof. A. De Schryver, conservator van het museum van   tot    wees erop dat de signatuur evenals de ondertitelling waarschijnlijk een latere toevoeging zijn ( misschien door J. Goetghebuer). Vier andere gelijkaardige portretten van Gentse burgemeesters, (zie inv.nr. 612-613-615-616) dragen een gelijkaardige signatuur. Alleen bij het portret van burgemeester De Nayer (inv. 613) lijkt de handtekening in potlood en dus vermoedelijk origineel. De portretten behoren tot de zgn. Atlas Goetghebuer dit bewaard wordt in het Stadsarchief te Gent." ,
 "Matrijs vlaamse nobel keerzijde" , "Ridder met schild, aurea restaur. metropol. Gan. Fland." ,
 "kannetje" , "peervormig lichaam op voet met vlakke bodem; tamelijk hoge trechtervormige hals met afgeplatte rand en verticaal oortje." ,
 "Haakslot" , "Aanzetstukje versierd met zigzag-lijnen, golvende banden en slordige lijnen; niet-geïdentificeerd merkteken in de vorm van een Tudorroos" ,
 "Christus aan het kruis overwinnaar van dood en zonde" , "Dit schilderij beeldt Christus stervende uit aan het kruis. Links van hem is een engel te zien die de Dood, met sikkel in de rechterhand, aanvalt. Hij probeert zich met de linkerhand te beschermen. Aan de andere zijde van Christus pakt een tweede engel een gevleugelde duivel, die de zonde symboliseert, bij de arm. Het schilderij is een getrouwe kopie van een prent van Paul Pontius van 1631, die een beroemde compositie van Rubens weergeeft. Deze compositie staat het meest bekend als 'Le Christ au coup de poing'. Voor deze prent maakte Rubens een voortekening. Het originele schilderij van Rubens is verloren gegaan. Het kopie dat zich in het Stam bevind dateert uit de 17de eeuw." ,
 "Matrijs van draagsysteem van het draagteken voor de Gentse gemeenteraad, 1906" , "In spiegelbeeld en verdiept een halve cirkel met erboven versieringen die eindigen in een draagring
Vertikale groef over de ganse hoogt van het blok

In 1906 werd door Hippolyte Le Roy een nieuw draagteken ontworpen ter vervanging van dat gemaakt door Victor Lemaire dat zijn klassiek ontwerp van de Gentse Maagd voorstelde.
Dezelfde voorstelling werd door Le Roy in 1907 gebruikt voor de gedenkpenning voor het 20ste congres van de federatie voor Archeologie en Geschiedenis (zie N.1391)." ,
 "Geweer" , "Vuursteenslotgeweer met ronde loop. Geen versieringen, verschillende merktekens en nummers aanwezig op het hout en metaal. Geen plaats voor een laadstok." ,
 "Pijlgewichtenhuisje van 2 onsen (58 gr.)" , "Huisje van een pijlgewichtje met scharnierend deksel waarbij de sluitbeugel ontbreekt." ,
